id,name,text,trans
4001017020010,甘奈,"……
なんだか古い車両だね……","...
This railroad car is kinda dated..."
4001017020020,千雪,うん……,Yeah...
4001017020030,千雪,"…………大丈夫
少し落ち着いたら、誰かに聞いてみようね","......But that's okay. Maybe we can ask someone for
help, to calm you down."
4001017020040,甘奈,うん……,Sure...
4001017020050,甘奈,──甜花ちゃん……,──Tenka-chan...
4001017020060,千雪,"……心配だけど、
見た方がいるんだもん","...I understand your concern, but people said that
they have seen her."
4001017020070,千雪,"こっちは直行便しかないし……
どこかで降りちゃうこともないと思うの","This is non-stop anyways, so it's not like she could
have gotten off anywhere..."
4001017020080,甘奈,"……
そうだよね……","...
You're right..."
4001017020090,甘奈,…………,......
4001017020100,千雪,…………,......
4001017020110,智代子,失礼いたします！,Excuse me!
4001017020120,智代子,"えー
お弁当に、お飲み物ー","Would you like anything? Maybe a lunch, or a drink?"
4001017020130,智代子,"それから、当列車おすすめの
スペシャルスイーツはいかがでしょうかー？","Or possibly... our railroad-recommended special
sweets?"
4001017020140,甘奈,…………,......
4001017020150,千雪,…………,......
4001017020160,智代子,"あ、あれっ……！？
テンション、間違えちゃった……！？","Wh-What's this...!?
Did I... misread the room...!?"
4001017020170,智代子,んんっ──,Hmm...
4001017020180,智代子,"──……あたたかいお弁当に、
ほっとするお飲み物──","──...Maybe a nice and warm lunch, or a calming
drink──"
4001017020190,智代子,"それから、ハートにハッピーな
スペシャルスイーツはいかがでしょうかー？","Or maybe... some special sweets that'll make your
heart happy?"
4001017020200,千雪,……,......
4001017020210,智代子,"カロリーはゴースト級……！
たくさん食べても安心ですよー……！","Only ghosts have to worry about calories...! You can
eat as much as you want...!"
4001017020220,千雪,……甘奈ちゃん,...Amana-chan.
4001017020230,千雪,ちょっと、甘い物食べよっか,Maybe we should have something sweet.
4001017020240,甘奈,"……
千雪さん……？","...
Chiyuki-san...?"
4001017020250,千雪,──あの、すみません,"──Um, excuse us."
4001017020260,智代子,"はいっ！
何にいたしましょう！",Yes! What can I do for you?
4001017020270,千雪,ええと……,Ummm...
4001017020280,千雪,何か、甘い物が頂けたらって思って,Do you have anything sweet?
4001017020290,甘奈,……,......
4001017020300,千雪,"……
『ハートにハッピー』だって、甘奈ちゃん","......
It'll make your heart happy, Amana-chan."
4001017020310,千雪,"何か、ちょっとだけでも食べておかなきゃ
ね？","You should eat something at least, whatever it is."
4001017020320,智代子,"──……それでしたら、
そちらのミルクキャラメルはいかがでしょうか？","──...In that case, how about this milk caramel treat?"
4001017020330,智代子,他のメーカーさんより少し甘めなんですけど──,It might be a little sweeter than what others make.
4001017020340,智代子,"お疲れの時とか、これからエネルギー使うぞって時とか、
おすすめですよ！","I recommend it for a quick burst of energy when
you're tired!"
4001017020350,千雪,わぁ、そうなんですね……,"Ohhhh, that sounds nice..."
4001017020360,千雪,──じゃあ、これを,"──I'll take one, then."
4001017020370,智代子,"かしこまりました！
お買い上げ、ありがとうございます！",Right away! Thank you for your purchase!
4001017020380,智代子,──素敵な旅になりますように！,──Please enjoy your trip!
4001017020390,千雪,…………はい……,......Yes...
4001017020400,千雪,"──……
甘奈ちゃん、どうぞ","──......
Here, Amana-chan."
4001017020410,甘奈,……うん,...Okay.
4001017020420,甘奈,────……千雪さん、ありがと,──...Thanks... Chiyuki-san.
4001017020430,千雪,"……
ううん",...Don't worry about it.
4001017020440,甘奈,今はやれること……ないもんね……,I can't... do anything right now...
4001017020450,千雪,……うん,...Yeah.
4001017020460,甘奈,"うん……
甘いの食べて、何かあったら動けるようにしなきゃ","Mhmm... I need to eat so I can at least move if
something were to happen."
4001017020470,千雪,うん,Yeah.
4001017020480,甘奈,"……
ほんとだ","...
She was right."
4001017020490,甘奈,甘い……,It's sweet...
4001017020500,果穂,"──ちゃんとご住所を書いていただければ、
運賃をお貸しすることもできますっ！","──Please write your real address so we can
invoice your fare!"
0000000000000,プロデューサー,"い、いや……
ちゃんとした住所なんだけどな……","W-Wait a sec...
That is my real address..."
0000000000000,プロデューサー,うーん……,Hmmm...
