id,name,text,trans
4001017080010,千雪,……甘奈ちゃん,...Amana-chan.
4001017080020,甘奈,"甘奈が後ろの車両を切り離したら、
千雪さん、お札……貼り直してくれる？","Once I go back there and remove the cars, can you...
put the slip back on?"
4001017080030,甜花,な、なーちゃん……！,N-Naa-chan......!
4001017080040,千雪,……わかったわ,...I understand.
4001017080050,甜花,"千雪さん……！
て、甜花も……──",Chiyuki-san......! T-Tenka will help too......
4001017080060,甘奈,甜花ちゃんは、仔馬さんと一緒にいてほしいの,"No Tenka-chan, I want you to stay with the pony."
4001017080070,甘奈,……そうしなきゃ,...You have to.
0000000000000,プロデューサー,"……ど、どういう……
何をするつもりなんだ？",...W-Wait what... What are you planning to do?
4001017080080,甘奈,"──甘奈たちね、キョンシーっていう種族なの
けっこう……強くって──","──Well you see, we're Jiangshi... and Jiangshi are
pretty strong──"
4001017080090,甘奈,"あ、知ってるよね……
このお札で力を抑えてるの","Or well, I guess you know that... You see, this slip is
holding back most of our power."
4001017080100,千雪,"私たちなら、少しのあいだ宙を飛べますし
連結部分を力で解くことくらいはできると思います","And with this power we can fly for a little bit, so
she's planning on using that strength to remove the
cars."
4001017080110,千雪,"……ただ、お札がないと
理性を失っちゃうというか……","...It's just that... Once that slip is gone, you lose all
sense of logic and reason..."
0000000000000,プロデューサー,──ああ……,──I see...
4001017080120,甜花,"誰かが……お札、つけて……
もとに戻してあげないと……ダメ……","Someone... put these on our heads... and said that...
we can't go back to what we were......"
4001017080130,甜花,でも……なーちゃん──,But...... Naa-chan is──
4001017080140,甜花,──……！,──......!
4001017080150,甘奈,"──大丈夫、甜花ちゃん
時間もないみたいだから","──It's okay, Tenka-chan. I'll be back in no time."
4001017080160,千雪,……行きましょう,...Let us go.
4001017080170,甘奈,うんっ,Yeah.
4001017080180,樹里,あ、アンタら、ちょっと……！,"Hey, wait up you two...!"
4001017080190,甘奈,──うう……うああ……！,──Urgh... Uraaaah......!
4001017080200,千雪,"もうちょっとよ……
──甘奈ちゃん……！",Just a bit more... Amana-chan...!
4001017080210,千雪,やった────,We did it────
4001017080220,夏葉,"──なんて力なの……！
外れたみたいだわ！","──What fearsome strength...! It seems we're
separated!"
4001017080221,乗務員一同,…………！,......!
4001017080230,千雪,"──じゃあ、甘奈ちゃん……！
お札を……えい…………っ","──Alright then, Amana-chan...! Here's your slip...
There......!"
4001017080240,千雪,──きゃ……！,──Aahhh...!
4001017080250,千雪,……っ！,......!
4001017080260,千雪,邪魔を……しないで……っ！,Stop... resisting......!
4001017080270,甘奈,うう……うあ…………！,Urgh... Uraaaah......!
4001017080280,千雪,──あっ、甘奈ちゃん……！　待ってっ！,"──Hey, Amana-chan...! Wait!"
4001017080290,甘奈,うあ……あ…………！,Uungh... Ahhhh......!
4001017080300,千雪,"甘奈ちゃん……っ
きゃっ……！",Amana-chan... Kya...!
4001017080310,甜花,"……な、なーちゃん……！
千雪さん……！","......N-Naa-chan......!
Chiyuki-san......!"
0000000000000,仔馬,ひひん……！,*Neigh*...!
4001017080320,甜花,──仔馬さん……？,──Horsie-san......?
0000000000000,仔馬,ひひん……ひひん……！,*Neigh*... *Neigh*...!
4001017080330,甜花,──い、いいの……！？,──Y-You think it's okay......!?
4001017080340,樹里,"おいっ、夏葉、凛世っ！
行けるかっ！",Hey! Natsuha and Rinze! Think you can help out!?
4001017080350,夏葉,もちろんよ！,Of course!
4001017080360,凛世,はい……！,Yes...!
4001017080370,甜花,──と、通りまーす……っ！,──W-We're gonna check on them......!
4001017080380,夏葉,──ちょっと、アナタ…………！,"Hey, wait......!"
4001017080390,甜花,"甜花、ちょっと……
行ってきます……！",Tenka will... be right back......!
4001017080400,甜花,仔馬さんも、行きたいって……！,Horsie-san says that... he wants to go too......!
4001017080410,凛世,……！,......!
4001017080420,甜花,それっ────,There────
4001017080430,甜花,"──千雪さん……！
なーちゃん……！",──Chiyuki-san......! Naa-chan......!
4001017080440,千雪,甜花ちゃん……！？,Tenka-chan......!?
4001017080450,甜花,"待ってて、千雪さん……！
お札……借りるね……！","Wait right there... Chiyuki-san......! Tenka will... get
the slip......!"
4001017080460,千雪,"──……うん！
お願いするね、甜花ちゃん……！","──...Okay! I'm counting on you, Tenka-chan...!"
4001017080470,甜花,うんっ……！,Yeah......!
4001017080480,甜花,──……仔馬さん,──......Horsie-san...
4001017080490,甜花,仔馬さん、ペガサスみたい……,Horsie-san... you're like Pegasus......
4001017080500,甜花,"お兄ちゃんみたいに……
かっこいいよ、仔馬さん……","You're just like your big brother...... You're so cool...
Horsie-san......"
0000000000000,仔馬,ひひん……！,*Neigh*...!
4001017080510,甜花,"──もうちょっと……
もうちょっと……！","──Just a little more......
Just a little bit more......!"
4001017080520,甘奈,う……あ……あ…………！,Ugh... Ahhh... Ahhhhhh......!
4001017080530,甜花,"なーちゃん…………！
────えいっ…………！","Naa-chan............!
────There............!"
4001017080540,甘奈,────…………！,────............!
4001017080550,甜花,"なーちゃん……！　つかまって……！
千雪さんも……！",Hold on... Naa-chan......! You too... Chiyuki-san......!
4001017080560,千雪,うんっ……！,Okay...!
4001017080570,甜花,"……っ
仔馬さん、戻ろう……っ！","......
Let's go back... Horsie-san......!"
4001017080580,樹里,急げっ……！,Hurry...!
4001017080590,智代子,が、頑張って……！,Y-You got this...!
4001017080600,夏葉,──加勢したいわ！　凛世！,──Let's assist them! Rinze!
4001017080610,凛世,"はい……！
──ですが……","Yes......!
──However......"
4001017080620,凛世,"ここから撃てば……
キョンシーさまたちに……──",If we attack from here...... then the Jiangshi will......
0000000000000,プロデューサー,"──いや、大丈夫だ！
おおいっ！　３人とも……っ！","──No, don't worry about it!
Hey! You three...!"
0000000000000,プロデューサー,あっちの窓に回ってくれ……！,Head over to that window...!
4001017080630,樹里,"──はぁっ！？　おい、トイレか！？
それは開かずの窓だって言っ────","──Huh!? Wait, the toilet!? Doesn't that say not to
open it────"
