id,name,text,trans
0000000000000,プロデューサー,──特別作戦？,──Have any special strategy?
6012002010010,凛世,"はい……
果穂さんと夏葉さんより……そのように……","Yes...
Kaho-san and Natsuha-san... said to..."
6012002010020,凛世,"本日は……今の力を見極め……
後の……標とするのだと……","Determine our abilities... today...
And afterwards... choose a target..."
0000000000000,プロデューサー,"そういうことか
うん、なかなか面白い作戦じゃないか","So that's what you've decided.
Yeah, that's an interesting strategy."
6012002010030,凛世,はい……,Yes...
6012002010040,凛世,"ふふ……
『特別作戦』……","Fufu...
A ""special strategy""..."
0000000000000,プロデューサー,ん？,Hm?
6012002010050,凛世,"いえ……
胸の高鳴る……言葉でございます……","Well...
Such words... have my heart beating fast..."
0000000000000,プロデューサー,"──はは、そうだな！
みんなと一緒に、頑張っておいで","──Haha, I see!
Good luck to you and everyone else."
6012002010060,凛世,"プロデューサーさま……
はい……","Producer-sama...
Yes..."
info,produce_events/601200201.json,
Translator,Alice,
