id,name,text,trans
0000000000000,プロデューサー,"ルカ、レッスンお疲れ様
実は渡したいものがあるんだが……","Good work on your lesson, Luca.
There's something I want to give you actually..."
4901300520010,ルカ,あ……？,Huh...?
0000000000000,プロデューサー,"今日はホワイトデーだろ？
だからこれ、クッキーだ──────","Today is White Day, right?
So I got you some cookies──"
4901300520020,ルカ,……,......
0000000000000,プロデューサー,けっこう人気のお店のクッキーなんだが────,They're from a pretty popular store──
4901300520030,ルカ,"いらねぇ────
さんざん動いた後にこんなもん","I don't need this──
Especially after all the exercise I just did."
0000000000000,プロデューサー,"そ、それもそうか……じゃあ、飲み物もあるから
これと一緒に、どうかな……？","R-Right... 
Then, how about you take this drink instead...?"
4901300520040,ルカ,────────……,──...
4901300520050,ルカ,"うるせぇな
これで満足かよ","Shut up.
Are you satisfied now?"
0000000000000,プロデューサー,"あ、ああ……気が向いた時に食べてみてくれ
きっと美味しいと思うぞ……はは","Ah, yeah... Try them when you feel like it.
I'm sure they're delicious... Haha."
info,special_communications/490130052.json,
Translator,Burbur,
