id,name,text,trans
6014002030010,甘奈,アルストロメリアの花言葉は『未来への憧れ』──,"The meaning of Alstroemeria in flower language is 
""longing for the future.""—"
6014002030020,甘奈,"甘奈の未来は……
まだちょっとだけ怖いけど……","Though I'm still unsure...
And a bit scared of my future..."
6014002030030,甘奈,…………,…………
6014002030040,甘奈,アルストロメリアの未来なら……信じられる,"But if it's the future of Alstroemeria, I think I can
feel at ease."
6014002030050,甘奈,だって、それは楽しみでしかないもん……！,"I mean, there's no other choice but to look forward 
to it...!"
0000000000000,プロデューサー,──ああ！　それは最高に輝く未来だよ,"—Exactly! That's the best way to think about it,
looking forward to a bright future."
6014002030060,甘奈,うんっ……！,Yeah...!
6014002030070,甘奈,"プロデューサーさんの言葉……
すごく……すごくあったかい……","Producer-san's words are...
Very warm... And encouraging..."
6014002030080,甘奈,……えへへ☆　──じゃあ、行ってきます……！,"Ehehe...☆  —Well then, I'll be going now...!"
6014002030090,甘奈,"プロデューサーさんが育ててくれた、
今日までの甘奈の全部……見ててねっ！","I'll show you the best version of Amana, the one 
you've supported from the start until now...
Be sure to keep your eyes on me!"
info,produce_events/601400203.json,
Translator,Yuzukicchi,
