id,name,text,trans
4001056040010,甘奈,うーん…………,Hmm............
4001056040020,甘奈,ん～…………,Hmmm～............
4001056040030,甘奈,はぁ…………,Hah............
0000000000000,プロデューサー,お、甘奈,"Oh, Amana."
0000000000000,プロデューサー,"今日はオフだったよな
どうかしたのか？","You have today off, right? What's up?"
4001056040040,甘奈,"あ、うん……
えっと……","Oh, umm...
Uhh......"
0000000000000,プロデューサー,"浮かない顔だな……
何かあったのか？　なんでも聞かせてくれ","Why the long face? Did something happen? You know
you can ask me anything."
4001056040050,甘奈,…………,............
4001056040060,甘奈,"えっとね……作詞のお仕事……
なかなか進まなくて……","Well, um... That one job, with the lyrics... I'm not really
getting anywhere..."
4001056040070,甘奈,"場所を変えたら何か思いつくかな～って考えたんだけど
全然ダメで……","I thought that maybe if I changed locations I'd think
of something, but that's proving to not be the case."
0000000000000,プロデューサー,……そうか,...I see.
4001056040080,甘奈,"ごめんね、プロデューサーさん
興味があるって言って、仕事請けてもらったのに……","Sorry, Producer-san. You took the work for us
because we said we were interested, and yet..."
0000000000000,プロデューサー,"大丈夫、気にするな
初めての仕事だし、そうなるのも無理はないよ","It's okay, don't worry about it. It's your first time,
so it's understandable that you'd have some trouble."
0000000000000,プロデューサー,そうだな……,Hmm......
0000000000000,プロデューサー,どの辺で行き詰まっているか、言葉にすることはできるか？,"Do you think you could try explaining what's so hard
for you?"
4001056040090,甘奈,"…………
色々あると思うんだけどね……","............
Well there's a lot of stuff, but..."
4001056040100,甘奈,"やっぱり一番はみんなが思う
『アルストロメリアらしさ』ってなんなのかな……って……","I guess the biggest thing is what everyone thinks
""Alstroemeria-ness"" is... I guess..."
0000000000000,プロデューサー,"なるほど……先方、言ってたもんな
Alストロメリアを『アルストロメリアらしく』したいって","I see... they did say that, didn't they? That they
wanted you to give that to AI-Stroemeria."
4001056040110,甘奈,うん……,Yeah...
4001056040120,甘奈,"でも、考えれば考えるほど
わかんなくなっちゃって……","But, the more I think about it... the less I understand
what they mean..."
0000000000000,プロデューサー,…………,......
0000000000000,プロデューサー,"甘奈、一旦『みんなが思う』っていうところを
おいてみないか","Amana, can we talk about how you said ""what
everyone thinks""?"
4001056040130,甘奈,え……？,Huh...?
0000000000000,プロデューサー,"甘奈は先方や、いろんな人に
気を使って『みんなが』って考えてくれたと思うんだ","I think it's very considerate of you to consider what
""everyone"" thinks of you all."
0000000000000,プロデューサー,"どうしたら相手が納得するものにできるのか……
とかさ","Like you're considering what everyone would be
comfortable seeing or hearing..."
