id,name,text,trans
0000000000000,プロデューサー,"テレビ出演、お疲れ様
よく頑張ったな","Good work on your TV appearance.
You did great."
6003001000210010,めぐる,"ありがとう、すっごく楽しかったよー！
でもね、まだまだできることがあると思うんだ","Thank you, I'm so happy!
But you know, I think I can still do more than this."
6003001000210020,めぐる,"カメラばっかり意識しちゃうと固まっちゃうし、
次はもっと自然に動けるようになりたくって……","Being aware of the camera makes me act quite stiff,
so next time I hope I can act more natural..."
6003001000210030,めぐる,"カメラより、見ててくれる人のことを考えればいいのかな？
それともカメラを人だと思って……","Maybe I should focus more on the audience than
the camera? Or maybe I should just imagine that
the camera is a person, too..."
0000000000000,プロデューサー,（もう次に向けての反省をしてるのか）,(Is she already thinking about what to do next time?)
6003001000210040,めぐる,"あっ、そうだ！　連絡……は、あんまりしないって……
……でも、今回は大きいお仕事だったし……いっか！","Ah, right! I usually try not to call them too much...
But this was a big thing, so... maybe it's okay!"
0000000000000,プロデューサー,"（……と思ったそばから友達に連絡をし始めるのは、
本当にめぐるらしい）","(...And she immediately went to call her friends...
That's so like her.)"
6003001000210050,めぐる,"うん！　じゃあまた！　……あれ？　プロデューサー
笑ってるけどどうかしたの？","Alright! Bye! 
...Huh? Producer, why are you laughing?"
0000000000000,プロデューサー,いや、めぐるも成長したなと思って,"It's nothing, I just think Meguru has really grown up."
6003001000210060,めぐる,"プロデューサーもそう思ってくれてるの？
最近友達にも言われて嬉しかったんだ！","You think so too, Producer?
Some friends told me that recently and it made me
so happy!"
6003001000210070,めぐる,"……そうやって応援してくれる人たちのために、
もっともっと頑張らなきゃいけないよね！","...Thinking of all the people who support me makes me
want to work even harder!"
info,produce_communication_televisions/600300100023.json,
Translator,Hitomi,
