id,name,text,trans
4009001000210010,果穂,"あー。あー。あー……
んー……あんまり上手に声が出せません……","A-. A-. A-... Hm... My voice doesn't sound very good... "
0000000000000,プロデューサー,（果穂、少し不安そうだな……）,"(Kaho seems a little bit anxious...) "
select,,特訓を思い出すんだ,Remind her of the special training.
select,,飲み物を渡す,Give her something to drink.
select,,深呼吸をしてごらん,"Take a deep breath. "
4009001000210020,果穂,"はっ……そうでした！　この時のために、
たっくさん特訓しましたもんね！　必ず合格してきますっ！","Ah, that's right! I did so much special training for this kind of occasion! I'll definitely win! "
0000000000000,プロデューサー,（よし、力が湧いてきたみたいだな）,"(Alright, she's swelling up with energy!) "
4009001000210030,果穂,"わわっ、ありがとうございます！
ちょうど、のどが渇いてたんです！","W-Wah, thank you so much! My throat was feeling thirsty!"
0000000000000,プロデューサー,（いいタイミングでサポートできたかな）,"(My support timing was pretty good) "
4009001000210040,果穂,"は、はい。すー……はー……あ、ちょっと落ちつきました！
プロデューサーさんは、やっぱりスゴいですっ！","S-Sure. Ah, that calmed me down a bit! You really are amazing Producer-san! "
0000000000000,プロデューサー,（これで、本来の力を発揮できそうかな）,"(With this, I'm sure she will be able to show off her inner strength.)"
info,produce_communication_cheers/400900100021.json,
Translator,,
