id,name,text,trans
4016001000210010,千雪,ええと、このときはこうして……よし♪,"Okay, and then here is when I do this... Nice♪"
0000000000000,プロデューサー,（最後の確認をしてるみたいだな）,(It looks like she's doing one last once-over.)
select,,笑顔、忘れてないな,"Don't forget 
to smile."
select,,"はやく審査員に
見せたいな","I want the
judges to
see you 
right away."
select,,完璧だぞ,That's perfect.
4016001000210020,千雪,"はい。プロデューサーさんに教えてもらった
私の一番大事なものですから！","Right! It's the thing you taught me 
about, and what I treasure the most!"
0000000000000,プロデューサー,（うん、本当にいい笑顔だ）,"(Alright, that's a really great smile.)"
4016001000210030,千雪,"ふふ、そんなふうに思ってくださるんですね
でも……実は、私もちょっと楽しみなんです","Fufu, so you were thinking things like that. 
But to be honest, I'm also quite excited."
0000000000000,プロデューサー,（頼もしいな、この様子なら大丈夫だ）,"(She's so reliable. If she keeps this up, she should be fine.)"
4016001000210040,千雪,"プロデューサーさんと、いっぱい頑張りましたから！
でも、それだけじゃまだ……もっと頑張らなきゃ","Right, it's because I was working really hard with you!
But, it's still not enough... I need to work even harder."
0000000000000,プロデューサー,（理想に負けないようにな、千雪）,"(Try not to get caught up in your ideals, Chiyuki.)"
info,produce_communication_cheers/401600100021.json,
Translator,Edits - Tuna/Doodle,
