id,name,text,trans
4902300440010,小糸,…………,......
0000000000000,プロデューサー,"あっ、その万年筆
早速使ってくれてるんだな","Ah! Are you already using the fountain pen
that I got you?"
4902300440020,小糸,"は、はい
使ってみたら、書き心地が良くて……","Y-Yeah!
It's so satisfying to write with..."
0000000000000,プロデューサー,"よかった、ボールペンに比べたら癖があるから
使いづらくないか少し心配だったんだ","That's a relief. It's a bit different to a ballpoint 
pen, I was worried you might struggle."
4902300440030,小糸,"た、確かに最初はインクがにじんだり
紙に引っかかったりもしましたけど","I did at the beginning. The ink kept smudging 
and the nib wouldn't glide well..."
4902300440040,小糸,慣れてきたら、それが面白いんです,"But now I've gotten used to it, it's really fun to use!"
4902300440050,小糸,"それに、インクがカートリッジ式なので
別の色に変えたいときは気軽に買えますし……","And the ink comes in cartridges, so it's easy to 
replace or to use different colors!"
4902300440060,小糸,"書いたメモを見返す時なんかも
楽しい気持ちになるので……","Looking back at notes I've written with this 
puts me in a really good mood..."
0000000000000,プロデューサー,"そうか
気に入ってもらえたみたいで何よりだよ","Is that right?
If you're enjoying it, that's what matters to me."
4902300440070,小糸,……そ、それで、ですね……,"...S-So, um..."
4902300440080,小糸,こ、これ……！,H-Here...!
0000000000000,プロデューサー,……メッセージカード？,...Is this... a message card?
4902300440090,小糸,"もらった万年筆で書いた
クリスマスのお礼というか","I wrote it with the fountain pen you gave me...
to say thanks for this Christmas."
4902300440100,小糸,"遅れちゃったんですけど、
クリスマスカード、みたいな……","It's a bit late now but... 
please think of it as a kind of Christmas card..."
4902300440110,小糸,"す、素敵な色のインクも見つけたので
書いてみようって思って……！","I-I found some nice ink so I thought...
I'd try writing something important with it...!"
4902300440120,小糸,よ、よかったら……！,I-If you'll accept it...!
0000000000000,プロデューサー,"もちろん、受け取らせてもらうよ
ありがとう、小糸","Absolutely, of course I will.
Thank you very much, Koito."
4902300440130,小糸,"……！
は、はい！　どういたしまして！","...!
O-Of course! You're very welcome...!"
info,special_communications/490230044.json,
Translator,pyon,
