id,name,text,trans
0000000000000,プロデューサー,"本日はありがとうございました
また、よろしくお願いします","It was a pleasure working with you today.
We look forward to working with you again."
2014011040010,甘奈,よろしくお願いしますっ！,Thank you so much for today!
0000000000000,関係者,"わかりやすいプレゼンだったよ！
また、よろしくね！","That was a very clear presentation!
We'll be in touch!"
0000000000000,プロデューサー,ふぅ～,Whew～
2014011040020,甘奈,"お疲れ様
はい、コーヒー","Great job today!
Here, have some coffee."
0000000000000,プロデューサー,おお、わざわざ持ってきてくれたのか！,"Oh, you brought this for me?"
2014011040030,甘奈,おうちで淹れたのを水筒に詰めただけだよ～,I just filled my thermos with some I brewed at home.
0000000000000,プロデューサー,ありがとう、甘奈,"Thanks, Amana."
0000000000000,プロデューサー,お、甘い……！,"...Oh, it's sweet...!"
2014011040040,甘奈,お砂糖、必要かな～って,I thought you might need some sugar～
2014011040050,甘奈,"最近、画面に向かって
ずっと難しそうな顔してたから","Since lately, you've had such a serious look on your
face while staring at your phone..."
0000000000000,プロデューサー,はは、見られてたのか,"Haha, you saw through me?"
0000000000000,プロデューサー,"中々納得のいく
資料ができなくてな……","I was struggling to get the materials for the job just
right..."
2014011040060,甘奈,"今日、上手くいったのは
その頑張りのおかげなんだね","Well, today's success was all thanks to that hard
work!"
2014011040070,甘奈,……いつもありがと,"...Thanks for everything, as always."
2014011040080,甘奈,"そうだ、プロデューサーさん！
時間あるし、ちょっと歩かない？","Oh! That gives me an idea, Producer-san!
Since we have some extra time, why don't we walk
for a bit?"
0000000000000,プロデューサー,？　いいけど、どうしてだ？,"I don't mind, but...
What's the occasion?"
2014011040090,甘奈,"久々に運動、
したいんじゃないかなぁと思って！","I just thought you might be in the mood for some
exercise!"
0000000000000,プロデューサー,"そうだな……
よし！　電車じゃなくて、歩きで帰ろう！","You're right...
Alright! Let's walk back instead of taking the train!"
2014011040091,甘奈＆プロデューサー,ただいま戻りました～,We're back～!
2014011040100,甘奈,ふ～、結構歩いたね～,"Whew～
We really covered some ground, didn't we?"
0000000000000,プロデューサー,そうだな、気持ちよかったよ,"Yeah, but it felt good to get moving."
2014011040110,甘奈,"あ、プロデューサーさん
全然疲れてないね～","Oh, look at you, Producer-san!
You aren't out of breath at all～!"
0000000000000,プロデューサー,おぉ、ホントだ！,"Oh, you're right!"
2014011040120,甘奈,まだまだ余裕だぞ～って感じするよ☆,You look like you've still got plenty of energy left! ☆
0000000000000,プロデューサー,"確かに……
最近、疲れにくいな……！","You're right...
I don't get tired as easily lately!"
0000000000000,プロデューサー,夏バテなんて無縁になりそうだ！,I feel like I'm finally safe from summer fatigue.
2014011040130,甘奈,えへへ……よかった……,Ehehe... I'm so glad...
0000000000000,プロデューサー,"甘奈がトレーニングに
付きあってくれてるおかげかな","It's probably thanks to you sticking with me through
all this training."
2014011040140,甘奈,そんなことないよ～,That's not it at all～!
2014011040150,甘奈,"プロデューサーさんが
続けようとしてくれるから、付きあってるだけ","I'm only tagging along because you're the one working
so hard to keep it up, Producer-san."
0000000000000,プロデューサー,"ありがとうな
これからも、頑張って継続するよ","Thanks.
I'll make sure to stay on track."
2014011040160,甘奈,プロデューサーさんならきっと大丈夫！,"Since it's you, Producer-san, I know you can do it!"
2014011040170,甘奈,ちゃんと自炊も続けてるって言ってたし,"You mentioned you've been keeping up with your
cooking, too, right?"
0000000000000,プロデューサー,"前に比べたら、
確かにやるようになったかな","Compared to before, I'm definitely doing it more
often."
2014011040180,甘奈,"お料理の写真とかない？
プロデューサーさんが作ったの、見てみたい！","Do you have any photos?
I'd love to see what you've made!"
0000000000000,プロデューサー,あ、撮ってないな……ごめん……,"Ah, I didn't take any... Sorry..."
2014011040190,甘奈,そっか……,Oh... I see...
2014011040200,甘奈,……,.....
2014011040210,甘奈,"プロデューサーさんさえよければだけど、
今度直接見たいな……","Well... if you're okay with it...
I'd love to see your cooking in person sometime..."
0000000000000,プロデューサー,ああ……,Yeah...
0000000000000,プロデューサー,じゃあ、もう一度ごちそうしようか,"In that case, let me cook for you again."
2014011040220,甘奈,！？　いいの！？,Really!? You mean it!?
0000000000000,プロデューサー,"もちろん、上達しているかどうか確かめてもらわないとな
食べたいものの希望はあるか？","Of course, I need you to judge if I'm actually getting
any better. Is there anything in particular you'd like?"
2014011040230,甘奈,どうしよっかな……！,"Hmm, what should I pick...!"
0000000000000,プロデューサー,なんでもいいぞ,"Anything you want, I'm up for the challenge."
2014011040240,甘奈,それじゃあ……ハンバーグ！,Then... Hamburg steak!
2014011040250,甘奈,甘奈、大好きなんだ！,It's my favorite thing in the whole world!
select,,練習しておく,"I'll make sure
to practice."
select,,何回か作ったな,"I've made it a
few times now."
select,,"せっかくだし、
他にも何か作るよ","I'll whip up some
side dishes, too."
0000000000000,プロデューサー,絶対美味しいって言わせるぞ,"I'm going to make you say it's the best Hamburg
steak you've ever tasted."
2014011040260,甘奈,"じゃ、
甘奈は前の日から何も食べないぞっ！","In that case, I won't eat a single thing starting the
day before!"
0000000000000,プロデューサー,そ、そこまでしなくていい……ぞ……？,"Whoa, hold on...
You really don't have to go that far... Okay?"
2014011040270,甘奈,えへへ、冗談だよ！,"Ehehe, I was just kidding!"
2014011040280,甘奈,きっと、気持ちは膨らんじゃうけど……☆,"Though... Just thinking about it makes my heart feel
so full...☆"
2014011040290,甘奈,"！　
プロデューサーさんもハンバーグ、好きなの！？","!!!
Do you like Hamburg steak too, Producer-san!?"
0000000000000,プロデューサー,ああ,Yeah
