id,name,text,trans
0000000000000,プロデューサー,"それじゃあ──
思いっきり、やってこい","So then—
Just go for it with all your might."
5005002060010,愛依,"あ、そうだ、円陣やろ！　円陣！
ほら、集まって～！","Ah, right, let’s form a circle! A circle!
Come on, gather around~!"
5005002060020,冬優子,"え、円陣ってそんないきなり……
何言うか決めてないし……","Eh, forming a circle so suddenly…
We haven’t even decided what to say yet…"
5005002060030,愛依,え～……？,Eh…?
5005002060031,愛依,……じゃ、あさひちゃん、なんか言って！,"……Then, Asahi-chan, say something!"
5005002060040,冬優子,丸投げじゃない……,I can't just hand it off completely……
5005002060050,あさひ,…………,…………
5005002060060,あさひ,…………わたしは負けない……,…………I won’t lose…
5005002060070,あさひ,わたしたちは、誰にも負けない……,We will not lose to anyone…
5005002060080,あさひ,──……わたしたちは……,──……We are…
5005002060081,一同,……ストレイライト──！,……Straylight──!
info,produce_events/500500206.json,
Translator,Dee,
