id,name,text,trans
4001003020010,果穂,"わぁ、ほんとに学校です！
学校でお泊まりなんて、スッゴくドキドキしますっ","Wow, it really is a school! Being able to stay over in a school makes me really excited."
4001003020020,果穂,"えへへ、校舎もちゃんと撮れました！
……よーし、がんばるぞー！","Ehehe, I took a photo of the school building!
...Alright, I'll do my best!"
4001003020030,果穂,"みなさんっ、まずは集合写真を撮りましょう！
グラウンドに並んでくださいっ","Everyone, let's take a group photo first!
Gather at the school grounds!"
0000000000000,プロデューサー,なら、カメラは一旦俺がもらうよ,"Then, I'll take the camera for a second."
0000000000000,プロデューサー,"果穂もいないと集合写真にならないからな
ほら、行っておいで","It isn't a group photo without Kaho in it. Come on, go to them."
4001003020040,果穂,はいっ、ありがとうございます！,"Yes, thank you very much!"
0000000000000,プロデューサー,撮るぞー,I'm taking it.
0000000000000,プロデューサー,"──よし
ほら、果穂。カメラ返すよ","...Alright. Here, Kaho, I'll give the camera back."
4001003020050,果穂,ありがとうございます、プロデューサーさん！,"Thank you very much, Producer!"
4001003020060,智代子,ねぇねぇみんな、荷物置いたら中見て回らない？,"Hey hey everyone, after putting our luggage away, wanna take a look around inside?"
4001003020070,樹里,そうだな、どこに何があるか確認しとかねーと──,"You're right, we have to confirm where everything is at."
4001003020080,智代子,"ぶぶー、樹里ちゃん！　そういうカタい感じじゃなくてー、
みんなで探検っ、みたいな感じだよ！","Wrong answer, Juri! It's nothing serious like that, but more like going on an expedition with everyone!"
4001003020090,樹里,探検って……,An expedition...
4001003020100,果穂,探検、楽しそうです！　写真もいっぱい撮りますよー！,An expedition sounds fun! I'll take lots of photos!
4001003020110,凛世,"ふふ……
予備の電池を……お持ちください……","Fufu...
Please take... some spare batteries..."
4001003020120,夏葉,あまりはしゃぎすぎないようにするのよ？,Make sure to not get overly excited alright?
4001003020130,夏葉,"ちょっと見てみんな！
黒板が！　黒板がスライドするわ！","Look here everyone!
The blackboard! The blackboard slides!"
4001003020140,樹里,はしゃぎすぎんなっつってたのはどこの誰だよ……,Who was the one who told us to not get overly excited...
4001003020150,智代子,夏葉ちゃんには珍しいのかなぁ、こういう普通の学校って,I wonder if all of this normal school stuff is unusual for Natsuha.
4001003020160,樹里,あー……そうかもしんねーな,Ah... perhaps so.
4001003020170,智代子,だったらいっぱい楽しめるといいよねぇ,"If so, then it'll be great if she can enjoy herself a lot."
4001003020180,智代子,"……夏葉ちゃーん！　黒板気に入ったんなら、
一緒に今日のレシピ書くの手伝ってー！","...Natsuha! If the blackboard caught your interest, then how about helping me to write the recipe for today!"
4001003020190,夏葉,もちろんよ！,Of course!
4001003020200,夏葉,"夕飯作りの手順を書いておけばいいのよね？
黒板は上のまで使う必要がありそうかしら？","So I write down the order of how to prepare the ingredients, right? I wonder if there's a need to use even the blackboard at the top?"
4001003020210,樹里,……そうだな、みんなで楽しめるといいな,"...That's right, it'll be great if everyone can enjoy themselves."
4001003020220,果穂,"次は向こうの教室です！
自由時間に何をするか、決める会をしましょう！",Next is the classroom up ahead! Let's take some time to decide what we'll do during our free time!
4001003020230,夏葉,あら？　智代子はどこにいったのかしら？,Hmm? I wonder where Chiyoko went?
4001003020240,樹里,"あ？　……ほんとだ
大丈夫かよ、どっかで迷ったりとかしてねーよな？","Huh? ...You're right, is she alright? I just hope she didn't lose her way somewhere."
4001003020250,凛世,どちらに……いらっしゃったのでしょうか……,I wonder... where she might be at...
4001003020260,果穂,大変ですっ、ちょこ先輩を探さないと！,"Oh no, we have to go search for Choco-senpai!"
4001003020270,果穂,ちょこ先輩っ、どこですかー？,"Choco-senpai, where are you?"
4001003020280,智代子,──わあっ！,Boooo!
4001003020281,果穂＆樹里＆夏葉,！？,Ack!?
4001003020290,凛世,……,......
4001003020300,智代子,えっへへー、ドッキリ大成功～！,"Ehehe, the surprise was a success!"
4001003020310,夏葉,もう、智代子ったら！　急にびっくりするじゃない,Oh Chiyoko! That really surprised me.
