id,name,text,trans
2014006040010,甘奈,"わぁ～、見てみてプロデューサーさん！
このクリオネかわいー！","Ah! Look, Producer!
This clione's so cute!"
0000000000000,プロデューサー,随分小さいんだな、透明で綺麗だ,"It's quite small, transparent and quite pretty."
2014006040020,甘奈,"ね～！　あ、こっちのもかわいー！
えへへ、見てて飽きないな～","I know, right! Ah, this one's cute too!
Ehehe, I can't get tired of looking at them."
0000000000000,プロデューサー,"この水槽、気に入ったみたいだな
ここもＰＶで使う候補にしようか","You seem to like this aquarium.
I guess I should add this to the list of possible PV shoot locations."
2014006040030,甘奈,そうだね☆,Yeah.
2014006040040,甘奈,"でも、今度のＰＶ、甘奈の好きな場所で
撮影していいなんて、めっちゃテンション上がっちゃうな","But, the thought of doing a PV shot at my favorite place
really makes me excited."
0000000000000,プロデューサー,"今回はそういう依頼だからな
色々と見て、ファンに喜んでもらえるＰＶにしよう","That would be for a future request. When that time comes, let's put out a PV which you look at things and would also make the fans happy."
2014006040050,甘奈,"うん！　プロデューサーさんも
なんか思いついたらどんどん言ってね！","Sure! And when there's an idea that pops into your mind, just tell me all about it, okay?"
2014006040060,甘奈,"ふたりで力を合わせて
超素敵なの、作りたいから☆","I really want the two of us
to make something really wonderful."
0000000000000,プロデューサー,"もちろんだ、俺もどんどんいいところ
見つけてくぞ！","Of course,
I'll also look for more nice places!"
2014006040070,甘奈,"よーし！　プロデューサーさん
今度はあっちの方も見てみよ！　イルカとかいるみたい！","Alright! Producer, how about we check over there? It seems that the dolphins are there!"
0000000000000,プロデューサー,そうだな、行ってみよう,"Yeah, let's do it."
2014006040080,甘奈,"結構色々見れたね☆
候補も見つかったし、いい感じ","We sure have looked at a lot of things.
We also found a potential location so it's all great."
0000000000000,プロデューサー,"まだ見てないのは『冬のクラゲ展』くらいか……
これも行ってみるか？","I guess we haven't seen the ""Winter Jellyfish Exhibit"".
Want to check it out?"
2014006040090,甘奈,"そうだね、クラゲって見てて落ち着くし
休憩にもいいかも！　行ってみよ☆","Yeah. Watching jellyfish is calming
so it might be good as a short break! Let's see it!"
0000000000000,プロデューサー,…………,......
2014006040100,甘奈,…………,......
2014006040110,甘奈,……綺麗,...so beautiful.
2014006040120,甘奈,キラキラしてて……,They're all shining.
2014006040130,甘奈,海に……雪が降ってるみたい……,It's like it's snowing under the sea.
0000000000000,プロデューサー,……海に降る雪……か,"Showing under the sea, huh."
0000000000000,プロデューサー,甘奈、ＰＶの撮影場所なんだけど……,"Amana, about the location for the PV."
2014006040140,甘奈,うん、甘奈も……ここがいいな,"Yes, I also think that it'd be nice to shoot it here."
0000000000000,プロデューサー,"よし、決まりだな
甘奈、休日に来てもらって悪かった","It's settled then.
I'm really sorry for making you come here on a day-off."
0000000000000,プロデューサー,目的は達成したから、帰っても大丈夫だぞ,"We've already accomplished what we have set out to do so, it's alright if you head home now."
2014006040150,甘奈,えへへ、気を遣ってくれたんだよね、ありがと,"Ehehe, you're being so considerate of me. Thank you."
2014006040160,甘奈,"でもね……まだちょっと……ここにいたいな……
だめ……？","But... I want to stay here a little longer.
Would that be okay?"
0000000000000,プロデューサー,……うん、そうだな,Yes.
2014006040170,甘奈,ありがと……,Thank you.
2014006040180,甘奈,……ねぇ、プロデューサーさん,"Say, Producer."
2014006040190,甘奈,ここ、すごく静かだね,"This place sure is quiet, isn't it?"
0000000000000,プロデューサー,確かにな……,Yeah.
2014006040200,甘奈,"なんだろう……
ほんとに雪が降ってるみたい","I wonder.
This kinda feels like there's snow falling."
2014006040210,甘奈,……こういう時間、いいな,It's nice being in moments like this.
0000000000000,プロデューサー,"そうだな
普段の忙しさを忘れさせてくれるみたいだ","Yeah.
It's like making you forget the usual hecticness of life."
2014006040220,甘奈,うん……,Yeah.
2014006040230,甘奈,今は、時間を忘れて……,I want to forget about the time now.
2014006040240,甘奈,もう少しだけ……この雪を見てたいな……,and watch these snow for a little longer.
info,produce_events/201400604.json,
译者,,
