id,name,text,trans
0000000000000,プロデューサー,──凛世、出ないな……,"── Rinze, she didn't pick up the call..."
1012003050010,凛世,────…………,── ......
1012003050020,凛世,"ふたりになってしまった《彼女》たちは
互いのことをうらやましく思った","""Girls"" who became twin become envious of each other"
1012003050030,凛世,"今では屋敷の外の小屋で寝泊まりし、
薪を割り水を汲んでその日を営んでいるα","α who right now live in the shed outside the mansion,
chops a firewood and draws water for living"
1012003050040,凛世,"博士のそばで、
何不自由なく暮らしているβ","β who live with the professor, lives with sufficiency"
1012003050050,凛世,少女αは寂しかった,The α girl feels lonely
1012003050060,凛世,"愛する人から、
遠く隔たってしまったから","Being lives apart, from her loved one"
1012003050070,凛世,"『あ』……
……『あ』……────","""A""...
... ""A""...──"
1012003050080,凛世,少女βは苦しかった,The β girl lives agonizingly
1012003050090,凛世,"博士の心の中にいるのは
オリジナルの方だと知っていたから","Inside the professor's heart, he only acknowledge the original"
1012003050100,凛世,"『＿いたい』……
『＿いたい』……──","""__I want to __ you""...
""__I want to __ you""...──"
0000000000000,通知音声,『お客様のおかけになった電話は────』,"""The calling recepient's phone you have called ──"""
0000000000000,プロデューサー,──電源切るなんて……珍しいな……,── It is strange... She turned off her phone...
0000000000000,プロデューサー,"……いや、まさか
どこか行っちゃうなんてことないよな","... Wait, don't tell me she'd gone somewhere"
0000000000000,プロデューサー,凛世にかぎって……────,Rinze'd be the last... ──
1012003050110,凛世,"──心を……こめて……
勤めてまいります……","── With all of... My heart...
I will service you..."
1012003050120,凛世,"……プロデューサーさま……！
凛世は……大丈夫でございます────","... Producer-sama... !
Rinze is... Alright ──"
0000000000000,プロデューサー,"──
凛世…………","──
Rinze..."
0000000000000,プロデューサー,"……すみません！　はい！
──見かけてないですか……","... Sorry ! Well !
── I haven't seen you..."
0000000000000,ダンストレーナー,そっちの方向よそっちのー！,I really like this one── !
0000000000000,ボイストレーナー,次の音くださぁいAIちゃーん！,"Another voice, please, Ai-chan!"
1012003050130,凛世,"心をこめて……踊る……演じる……
その他に……何が…………","Wholeheartedly... To dance... To perform...
Is there... Anything else"
1012003050140,凛世,"それで……
何が……不足なのでしょう……────","Also...
Is there... Something lacking... ──"
1012003050150,凛世,────あ…………,── A...
