id,name,text,trans
0000000000000,講師,"なんで黛さんのデザインをみなさんに紹介したのか
ちゃんとわかってますか？","Class, do you understand why I've chosen to 
present Mayuzumi-san's design to you all?"
0000000000000,講師,"ここの襟、フリル、それからリボン
ひとつひとつに意味があり、ストーリーがあるでしょ","Pay attention to this collar, the frills and the 
ribbons. Each of them were placed there for 
a reason, with a story to tell."
0000000000000,講師,"一見突飛なように見えて、ちゃんと統一感は担保してる
衣装デザインとして必然性があるということです","Although they look erratic at first glance, they
actually maintain the unity of the look. In terms
of costume design, they are in fact necessary."
0000000000000,講師,"自分が何を伝えたいのか、自分自身をよく見ましょう
それがコンセプトというものです……わかりますか？","Reflect upon yourselves and clarify what it is that
you wish to communicate. That's how you
arrive at a concept... do you understand?"
1018005020010,冬優子,………………,......
1018005020020,冬優子,"あーあ、目立ちすぎないようにって
気をつけてたのに…………","Aargh, after all that effort to not
stand out so much..."
1018005020030,冬優子,"これじゃ、ふゆ
ガリ勉みたいじゃない",Now I look like a try-hard nerd.
1018005020040,冬優子,なんでふゆ、あんなデザインに…………,"How did I end up with, that design..."
0000000000000,同級生１,"ふゆちゃん、すごいね！
先生、ベタ褒めだったじゃん","Fuyu-chan, you're amazing!
The teacher couldn't stop singing your praises."
1018005020050,冬優子,そんなことないって～！,"Oh no, not at all~!"
0000000000000,同級生２,"あるある
アイツ、全然褒めないで有名なんだから","Yes, you are.
That guy's famous for being hard to please."
0000000000000,同級生３,……私は褒められたことあるけどね,... He's praised my work before.
1018005020060,冬優子,そうなんだ～,Oh wow～
0000000000000,同級生２,黛さん、やっぱ服飾志望なの？,"So Mayuzumi-san, are you really aiming
to be a designer?"
1018005020070,冬優子,"ううん……
選択だったから、たまたま取ってただけだよ","No...
I just randomly took this as my elective."
0000000000000,同級生１,"えーっ！
たまたまでそれってすごくない？","Whoa!
Isn't it even more awesome that you can
come up with something like that ""randomly""?"
1018005020080,冬優子,"あー…………
あんまり持ち上げすぎないで","Aaagh...
Don't sing my praises so much."
0000000000000,同級生１,"続けないの、もったいないよねぇ？
ふゆちゃん適性あるのに","It'd be a waste not to continue, don't you think?
You're really suited for it, Fuyu-chan."
1018005020090,冬優子,もー、大袈裟だよ～,"Aww, you're exaggerating~"
0000000000000,同級生３,"……いいよね、黛さんのデザイン
教科書通りっていうか、お行儀いい感じで","... I guess Mayuzumi-san's design is good.
It feels like a textbook example that stays 
neatly within the lines."
1018005020100,冬優子,"結局、相手しなきゃいけなくなるのは
ふゆなんだから","Because at the end of the day, I'm the one 
who has to deal with these kind of people."
