id,name,text,trans
0000000000000,プロデューサー,"──お、霧子
すごく気合入ってるなぁ……！","──Oh, Kiriko.
You seem really fired up today...!"
6008003040010,霧子,"プロデューサーさん……
はい……！","Producer-san...
Yes...!"
6008003040020,霧子,"予選の時とは……
いろいろ……","There's been a lot...
since the semi-finals..."
6008003040030,霧子,"いろいろ……
変わりましたから……","A lot...
has changed since then..."
0000000000000,プロデューサー,……うん、そうだな,"...Yeah, that's right."
6008003040040,霧子,"これを……頑張らなきゃ……
わたし……","If I... don't give my all for this...
Then..."
6008003040050,霧子,"また……
わからなくなるから…………","I might... become lost...
yet again..."
0000000000000,プロデューサー,"……
霧子……","......
Kiriko..."
6008003040060,霧子,"行ってきます……
プロデューサーさん……","I'll be going now...
Producer-san..."
6008003040070,霧子,"このことがいつか……誰かのために……
なりますように……────","I hope that... this may help...
someone out there, someday...────"
info,produce_events/600800304.json,
Translator,Rinka,
